,Año,Equipo,Nombre,Nacionalidad,Edad,Posicion,season,winner-country,winner,score,runner-up,runner-up-country,stadium,final-city,final-country,attendance,winning-way,year,winner_score,runner_up_score
535,2019,Tottenham Hotspur,Christian Eriksen,Dinamarca,27,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
536,2019,Tottenham Hotspur,Moussa Sissoko,Francia,29,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
537,2019,Tottenham Hotspur,Mousa DembÃ©lÃ©,Belgica,31,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
538,2019,Tottenham Hotspur,Josh Onomah,Inglaterra,22,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
539,2019,Tottenham Hotspur,Dele Alli,Inglaterra,23,Mediocampista ofensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
540,2019,Tottenham Hotspur,Heung-min Son,Corea del sur,26,Extremo izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
541,2019,Tottenham Hotspur,Georges-Kevin N'Koudou,CamerÃºn ,24,Extremo izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
542,2019,Tottenham Hotspur,Lucas Moura,Brasil,26,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
543,2019,Tottenham Hotspur,Erik Lamela,Argentina,27,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
544,2019,Tottenham Hotspur,Harry Kane,Inglaterra,25,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
545,2019,Tottenham Hotspur,Vincent Janssen,Paises Bajos,25,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
546,2019,Tottenham Hotspur,Fernando Llorente,EspaÃ±a,34,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
547,2019,Tottenham Hotspur,Kazaiah Sterling,Inglaterra,20,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
548,2020,Bayern Munich,Manuel Neuer,Alemania,34,Portero,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
549,2020,Bayern Munich,Sven Ulreich,Alemania,31,Portero,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
550,2020,Bayern Munich,Christian FrÃ¼chtl,Alemania,20,Portero,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
551,2020,Bayern Munich,Ron-Thorben Hoffmann,Alemania,21,Portero,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
552,2020,Bayern Munich,David Alaba,Austria,28,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
553,2020,Bayern Munich,Niklas SÃ¼le,Alemania,24,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
554,2020,Bayern Munich,Benjamin Pavard,Francia,24,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
555,2020,Bayern Munich,JÃ©rÃ´me Boateng,Alemania,31,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
556,2020,Bayern Munich,Lukas Mai,Alemania,20,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
557,2020,Bayern Munich,Chris Richards,Estados unidos,20,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
558,2020,Bayern Munich,Bright Arrey-Mbi,Alemania,17,Defensa central ,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
559,2020,Bayern Munich,Lucas HernÃ¡ndez,Francia,24,Lateral Izquierdo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
560,2020,Bayern Munich,Alphonso Davies,CanadÃ¡,19,lateral Izquierdo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
561,2020,Bayern Munich,Ãlvaro Odriozola,EspaÃ±a,24,Lateral derecho,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
562,2020,Bayern Munich,Ryan Johansson,Irlanda,19,Lateral derecho,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
563,2020,Bayern Munich,Javi MartÃ­nez,EspaÃ±a,31,Mediocampista defensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
564,2020,Bayern Munich,Paul Will,Alemania,21,Mediocampista defensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
565,2020,Bayern Munich,Joshua Kimmich,Alemania,25,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
566,2020,Bayern Munich,Thiago AlcÃ¡ntara,EspaÃ±a,29,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
567,2020,Bayern Munich,Leon Goretzka,Alemania,25,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
568,2020,Bayern Munich,Corentin Tolisso,Francia,25,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
569,2020,Bayern Munich,Renato Sanches,Portugal,22,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
570,2020,Bayern Munich,MichaÃ«l Cuisance,Francia,20,Mediocentro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
571,2020,Bayern Munich,Philippe Coutinho,Brasil,28,mediocampista ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
572,2020,Bayern Munich,Woo-yeong Jeong,Corea del sur,20,Mediocampista Ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
573,2020,Bayern Munich,Sarpreet Singh,Nueva zelanda,21,Mediocampista ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
574,2020,Bayern Munich,Oliver Batista Meier,Alemania,19,Mediocampista Ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
575,2020,Bayern Munich,Malik Tillman,Estados unidos,18,Mediocampista ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
576,2020,Bayern Munich,Jamal Musiala,Alemania,17,Mediocampista Ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
577,2020,Bayern Munich,Kingsley Coman,Francia,24,Extremo izquierdo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
578,2020,Bayern Munich,Ivan Perisic,Croacia,31,Extremo izquierdo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
579,2020,Bayern Munich,Serge Gnabry,Alemania,24,Extremo derecho,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
580,2020,Bayern Munich,Thomas MÃ¼ller,Alemania,30,Mediocampista ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
581,2020,Bayern Munich,Leon Dajaku,Alemania,19,Mediocampista Ofensivo,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
582,2020,Bayern Munich,Robert Lewandowski,Polonia,31,Delantero centro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
583,2020,Bayern Munich,Fiete Arp,Alemania,20,Delantero centro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
584,2020,Bayern Munich,Kwasi Wriedt,Ghana,25,Delantero centro,2019–20,Alemania,Bayern Munich,1–0,Paris Saint-Germain,Francia,Estádio da Luz,Lisboa,Portugal,0,normal time,2020,1,0
585,2021,Chelsea,Edouard Mendy,Senegal,29,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
586,2021,Chelsea,Kepa Arrizabalaga,EspaÃ±a,16,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
587,2021,Chelsea,Jamal Blackman,Inglaterra,27,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
588,2021,Chelsea,Nathan Baxter,Inglaterra,22,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
589,2021,Chelsea,Willy Caballero,Argentina,39,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
590,2021,Chelsea,Karlo Ziger,Croacia,20,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
591,2021,Chelsea,Kurt Zouma,Francia,26,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
592,2021,Chelsea,Andreas Christensen,Dinamarca,25,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
593,2021,Chelsea,Antonio RÃ¼diger,Alemania,28,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
594,2021,Chelsea,Fikayo Tomori,Inglaterra,23,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
595,2021,Chelsea,CÃ©sar Azpilicueta,EspaÃ±a,31,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
596,2021,Chelsea,Thiago Silva,Brasil,36,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
597,2021,Chelsea,Jake Clarke-Salter,Inglaterra,23,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
598,2021,Chelsea,Ben Chilwell,Inglaterra,24,Lateral izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
599,2021,Chelsea,Marcos Alonso,EspaÃ±a,30,Lateral izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
600,2021,Chelsea,Emerson,Italia,26,Lateral izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
601,2021,Chelsea,Reece James,Inglaterra,21,Lateral derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
602,2021,Chelsea,Tino Livramento,Inglaterra,18,Lateral derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
603,2021,Chelsea,NÂ´Golo KantÃ©,Francia,30,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
604,2021,Chelsea,Jorginho,Italia,29,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
605,2021,Chelsea,Ethan Ampadu,Gales,20,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
606,2021,Chelsea,Billy Gilmour,Escocia,20,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
607,2021,Chelsea,Mateo Kovacic,Croacia,27,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
608,2021,Chelsea,Ross Barkley,Inglaterra,27,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
609,2021,Chelsea,Ruben Loftuns-Cheek,Inglaterra,25,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
610,2021,Chelsea,Conor Gallagher,Inglaterra,21,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
611,2021,Chelsea,Lewis Bate,Inglaterra,18,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
612,2021,Chelsea,Mason Mount,Inglaterra,22,Mediocampista ofensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
613,2021,Chelsea,Tino Anjorin,Inglaterra,19,Mediocampista ofensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
614,2021,Chelsea,Timo Werner,Alemania,25,Extremo izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
615,2021,Chelsea,Callum Hudson-Odoi,Inglaterra,20,Extremo izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
616,2021,Chelsea,Izzy Brown,Inglaterra,24,Extremo izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
617,2021,Chelsea,Charly Musonda Jr.,Belgica,24,Extremo izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
618,2021,Chelsea,Christian Pulisic,Estados unidos,22,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
619,2021,Chelsea,Hakim Ziyech,Marruecos,28,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
620,2021,Chelsea,Kai Havertz,Alemania,22,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
621,2021,Chelsea,Tammy Abraham,Inglaterra,23,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
622,2021,Chelsea,Michy Batshuayi,Belgica,27,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
623,2021,Chelsea,Oliver Giroud,Francia,34,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
624,2021,Manchester City,Ederson,Brasil,27,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
625,2021,Manchester City,Zack Steffen,Estados unidos,26,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
626,2021,Manchester City,Scott Carson,Inglaterra,35,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
627,2021,Manchester City,James Traffor,Inglaterra,18,Portero,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
628,2021,Manchester City,RÃºben Dias,Portugal,24,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
629,2021,Manchester City,Aymeric Laporte,EspaÃ±a,27,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
630,2021,Manchester City,Nathan AkÃ©,Paises Bajos,26,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
631,2021,Manchester City,John Stones,Inglaterra,27,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
632,2021,Manchester City,Eric GarcÃ­a,EspaÃ±a,20,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
633,2021,Manchester City,NicolÃ¡s Otamendi,Argentina,33,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
634,2021,Manchester City,Taylor Harwood-Bellis,Inglaterra,19,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
635,2021,Manchester City,Philipe Sandler,Paises Bajos,24,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
636,2021,Manchester City,Luke Mbete,Inglaterra,17,Defensa central ,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
637,2021,Manchester City,Oleksandr Zinchenko,Ucrania,24,Lateral Izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
638,2021,Manchester City,Benjamin Mendy,Francia,26,Lateral Izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
639,2021,Manchester City,JoÃ¤o Cancelo,Portugal,27,Lateral Derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
640,2021,Manchester City,Kyle Walker-Peters,Inglaterra,31,Lateral Derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
641,2021,Manchester City,Rodri,EspaÃ±a,25,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
642,2021,Manchester City,Fernandinho,Brasil,36,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
643,2021,Manchester City,Claudio Gomes,Francia,20,Mediocampista defensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
644,2021,Manchester City,Ilkay GÃ¼ndo?an,Alemania,30,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
645,2021,Manchester City,AdriÃ¡n BernabÃ©,Francia,20,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
646,2021,Manchester City,Tommy Doyle,Inglaterra,19,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
647,2021,Manchester City,Felix Nmecha,Alemania,20,Mediocentro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
648,2021,Manchester City,Kevin De Bruyne,Belgica,30,Mediocampista Ofensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
649,2021,Manchester City,Bernardo Silva,Portugal,26,Mediocampista Ofensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
650,2021,Manchester City,Cole Palmer,Inglaterra,19,Mediocampista Ofensivo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
651,2021,Manchester City,Raheem Sterling,Inglaterra,26,Extremo izquierdo,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
652,2021,Manchester City,Phil Foden,Inglaterra,21,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
653,2021,Manchester City,Ferran Torres,EspaÃ±a,21,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
654,2021,Manchester City,Riyad Mahrez,Argelia,30,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
655,2021,Manchester City,Jack Harrison,Inglaterra,24,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
656,2021,Manchester City,Patrick Roberts,Inglaterra,24,Extremo derecho,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
657,2021,Manchester City,Gabriel JesÃºs,Brasil,24,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
658,2021,Manchester City,Sergio AgÃ¼ero,Argentina,33,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
659,2021,Manchester City,Liam Delap,Inglaterra,18,Delantero centro,2020–21,Inglaterra,Chelsea,1–0,Manchester City,Inglaterra,Estádio do Dragão,Oporto,Portugal,14110,normal time,2021,1,0
660,2022,Liverpool,Alisson,Brasil,29,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
661,2022,Liverpool,CaoimhÃ­n Kelleher,Brasil,23,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
662,2022,Liverpool,Loris Karius,Alemania,29,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
663,2022,Liverpool,AdriÃ¡n,EspaÃ±a,35,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
